,code,name,time,price,volume,preprice,type,,,,,,,code,name,time,price,volume,preprice,type,,
0,600516,·½´óÌ¿ËØ,14:59:59,18.64,58200,18.63,ÂòÅÌ,1084266,,,,,1,600516,·½´óÌ¿ËØ,14:59:56,18.63,92800,18.68,ÂôÅÌ,1733504,
2,600516,·½´óÌ¿ËØ,14:59:53,18.68,148000,18.62,ÂòÅÌ,2755760,,,,,4,600516,·½´óÌ¿ËØ,14:59:44,18.61,79300,18.63,ÂôÅÌ,1477359,
3,600516,·½´óÌ¿ËØ,14:59:47,18.64,55800,18.61,ÂòÅÌ,1038438,,,,,6,600516,·½´óÌ¿ËØ,14:59:38,18.6,194773,18.6,ÂôÅÌ,3622777.8,
5,600516,·½´óÌ¿ËØ,14:59:41,18.63,757300,18.6,ÂòÅÌ,14085780,,,,,7,600516,·½´óÌ¿ËØ,14:59:35,18.6,103860,18.61,ÂôÅÌ,1932834.6,
8,600516,·½´óÌ¿ËØ,14:59:32,18.61,741540,18.6,ÂòÅÌ,13792644,,,,,14,600516,·½´óÌ¿ËØ,14:59:14,18.57,149000,18.59,ÂôÅÌ,2769910,
9,600516,·½´óÌ¿ËØ,14:59:29,18.6,198600,18.6,ÂòÅÌ,3693960,,,,,19,600516,·½´óÌ¿ËØ,14:58:56,18.6,82427,18.6,ÂôÅÌ,1533142.2,
10,600516,·½´óÌ¿ËØ,14:59:26,18.6,122900,18.58,ÂòÅÌ,2283482,,,,,20,600516,·½´óÌ¿ËØ,14:58:53,18.6,174900,18.6,ÂôÅÌ,3253140,
11,600516,·½´óÌ¿ËØ,14:59:23,18.58,82400,18.58,ÂòÅÌ,1530992,,,,,21,600516,·½´óÌ¿ËØ,14:58:50,18.6,195500,18.61,ÂôÅÌ,3638255,
12,600516,·½´óÌ¿ËØ,14:59:20,18.58,145600,18.58,ÂòÅÌ,2705248,,,,,24,600516,·½´óÌ¿ËØ,14:58:41,18.61,67000,18.62,ÂôÅÌ,1247540,
13,600516,·½´óÌ¿ËØ,14:59:17,18.58,144700,18.57,ÂòÅÌ,2687079,,,,,27,600516,·½´óÌ¿ËØ,14:58:29,18.62,131000,18.63,ÂôÅÌ,2440530,
15,600516,·½´óÌ¿ËØ,14:59:11,18.59,79500,18.58,ÂòÅÌ,1477110,,,,,31,600516,·½´óÌ¿ËØ,14:58:14,18.63,404100,18.65,ÂôÅÌ,7536465,
16,600516,·½´óÌ¿ËØ,14:59:05,18.58,74900,18.58,ÂòÅÌ,1391642,,,,,35,600516,·½´óÌ¿ËØ,14:58:02,18.63,55000,18.65,ÂôÅÌ,1025750,
18,600516,·½´óÌ¿ËØ,14:58:59,18.6,184900,18.6,ÂòÅÌ,3439140,,,,,37,600516,·½´óÌ¿ËØ,14:57:56,18.65,93700,18.64,ÂôÅÌ,1746568,
22,600516,·½´óÌ¿ËØ,14:58:47,18.61,59300,18.61,ÂòÅÌ,1103573,,,,,38,600516,·½´óÌ¿ËØ,14:57:53,18.64,81600,18.65,ÂôÅÌ,1521840,
23,600516,·½´óÌ¿ËØ,14:58:44,18.61,197500,18.61,ÂòÅÌ,3675475,,,,,39,600516,·½´óÌ¿ËØ,14:57:50,18.65,80500,18.67,ÂôÅÌ,1502935,
26,600516,·½´óÌ¿ËØ,14:58:32,18.63,42500,18.62,ÂòÅÌ,791350,,,,,40,600516,·½´óÌ¿ËØ,14:57:40,18.65,51140,18.66,ÂôÅÌ,954272.4,
28,600516,·½´óÌ¿ËØ,14:58:26,18.63,40642,18.63,ÂòÅÌ,757160.46,,,,,43,600516,·½´óÌ¿ËØ,14:57:28,18.68,83500,18.69,ÂôÅÌ,1560615,
29,600516,·½´óÌ¿ËØ,14:58:23,18.63,63800,18.61,ÂòÅÌ,1187318,,,,,44,600516,·½´óÌ¿ËØ,14:57:25,18.69,76500,18.7,ÂôÅÌ,1430550,
30,600516,·½´óÌ¿ËØ,14:58:17,18.63,40300,18.63,ÂòÅÌ,750789,,,,,45,600516,·½´óÌ¿ËØ,14:57:19,18.68,46300,18.71,ÂôÅÌ,866273,
32,600516,·½´óÌ¿ËØ,14:58:11,18.65,84880,18.65,ÂòÅÌ,1583012,,,,,47,600516,·½´óÌ¿ËØ,14:57:13,18.7,75300,18.71,ÂôÅÌ,1408863,
33,600516,·½´óÌ¿ËØ,14:58:08,18.65,127700,18.64,ÂòÅÌ,2380328,,,,,48,600516,·½´óÌ¿ËØ,14:57:10,18.71,110600,18.72,ÂôÅÌ,2070432,
36,600516,·½´óÌ¿ËØ,14:57:59,18.65,86451,18.65,ÂòÅÌ,1612311.15,,,,,49,600516,·½´óÌ¿ËØ,14:57:04,18.71,52800,18.71,ÂôÅÌ,987888,
41,600516,·½´óÌ¿ËØ,14:57:34,18.69,180400,18.69,ÂòÅÌ,3371676,,,,,51,600516,·½´óÌ¿ËØ,14:56:49,18.7,55200,18.7,ÂôÅÌ,1032240,
42,600516,·½´óÌ¿ËØ,14:57:31,18.69,114800,18.68,ÂòÅÌ,2144464,,,,,53,600516,·½´óÌ¿ËØ,14:56:43,18.65,169995,18.68,ÂôÅÌ,3175506.6,
46,600516,·½´óÌ¿ËØ,14:57:16,18.71,426700,18.7,ÂòÅÌ,7979290,,,,,55,600516,·½´óÌ¿ËØ,14:56:34,18.66,62600,18.66,ÂôÅÌ,1168116,
50,600516,·½´óÌ¿ËØ,14:56:55,18.7,55460,18.69,ÂòÅÌ,1036547.4,,,,,56,600516,·½´óÌ¿ËØ,14:56:31,18.66,185900,18.66,ÂôÅÌ,3468894,
52,600516,·½´óÌ¿ËØ,14:56:46,18.7,126500,18.65,ÂòÅÌ,2359225,,,,,57,600516,·½´óÌ¿ËØ,14:56:28,18.66,53100,18.66,ÂôÅÌ,990846,
58,600516,·½´óÌ¿ËØ,14:56:25,18.66,81500,18.62,ÂòÅÌ,1517530,,,,,59,600516,·½´óÌ¿ËØ,14:56:19,18.62,113500,18.64,ÂôÅÌ,2115640,
60,600516,·½´óÌ¿ËØ,14:56:16,18.64,134800,18.6,ÂòÅÌ,2507280,,,,,61,600516,·½´óÌ¿ËØ,14:56:13,18.6,54820,18.62,ÂôÅÌ,1020748.4,
62,600516,·½´óÌ¿ËØ,14:56:10,18.62,70700,18.59,ÂòÅÌ,1314313,,,,,63,600516,·½´óÌ¿ËØ,14:56:07,18.59,42400,18.59,ÂôÅÌ,788216,
66,600516,·½´óÌ¿ËØ,14:55:58,18.6,44000,18.59,ÂòÅÌ,817960,,,,,64,600516,·½´óÌ¿ËØ,14:56:04,18.59,88200,18.59,ÂôÅÌ,1639638,
67,600516,·½´óÌ¿ËØ,14:55:55,18.59,403500,18.57,ÂòÅÌ,7492995,,,,,65,600516,·½´óÌ¿ËØ,14:56:01,18.59,111200,18.6,ÂôÅÌ,2068320,
74,600516,·½´óÌ¿ËØ,14:55:34,18.55,160940,18.54,ÂòÅÌ,2983827.6,,,,,70,600516,·½´óÌ¿ËØ,14:55:46,18.55,144400,18.55,ÂôÅÌ,2678620,
76,600516,·½´óÌ¿ËØ,14:55:28,18.55,137200,18.54,ÂòÅÌ,2543688,,,,,71,600516,·½´óÌ¿ËØ,14:55:43,18.55,60900,18.55,ÂôÅÌ,1129695,
80,600516,·½´óÌ¿ËØ,14:55:16,18.57,142100,18.56,ÂòÅÌ,2637376,,,,,73,600516,·½´óÌ¿ËØ,14:55:37,18.54,43300,18.55,ÂôÅÌ,803215,
81,600516,·½´óÌ¿ËØ,14:55:13,18.56,175000,18.57,ÂòÅÌ,3249750,,,,,75,600516,·½´óÌ¿ËØ,14:55:31,18.54,200600,18.55,ÂôÅÌ,3721130,
82,600516,·½´óÌ¿ËØ,14:55:10,18.57,98500,18.57,ÂòÅÌ,1829145,,,,,77,600516,·½´óÌ¿ËØ,14:55:25,18.54,105184,18.56,ÂôÅÌ,1952215.04,
88,600516,·½´óÌ¿ËØ,14:54:52,18.56,113660,18.56,ÂòÅÌ,2109529.6,,,,,78,600516,·½´óÌ¿ËØ,14:55:22,18.56,104400,18.56,ÂôÅÌ,1937664,
90,600516,·½´óÌ¿ËØ,14:54:46,18.57,155000,18.56,ÂòÅÌ,2876800,,,,,79,600516,·½´óÌ¿ËØ,14:55:19,18.56,181200,18.57,ÂôÅÌ,3364884,
91,600516,·½´óÌ¿ËØ,14:54:43,18.56,112200,18.56,ÂòÅÌ,2082432,,,,,83,600516,·½´óÌ¿ËØ,14:55:07,18.57,61756,18.56,ÂôÅÌ,1146191.36,
93,600516,·½´óÌ¿ËØ,14:54:37,18.57,55300,18.57,ÂòÅÌ,1026921,,,,,84,600516,·½´óÌ¿ËØ,14:55:04,18.56,161900,18.56,ÂôÅÌ,3004864,
94,600516,·½´óÌ¿ËØ,14:54:34,18.57,53800,18.57,ÂòÅÌ,999066,,,,,85,600516,·½´óÌ¿ËØ,14:55:01,18.56,81600,18.56,ÂôÅÌ,1514496,
96,600516,·½´óÌ¿ËØ,14:54:28,18.58,192100,18.58,ÂòÅÌ,3569218,,,,,86,600516,·½´óÌ¿ËØ,14:54:58,18.56,125000,18.56,ÂôÅÌ,2320000,
97,600516,·½´óÌ¿ËØ,14:54:25,18.58,59700,18.58,ÂòÅÌ,1109226,,,,,87,600516,·½´óÌ¿ËØ,14:54:55,18.56,47000,18.56,ÂôÅÌ,872320,
99,600516,·½´óÌ¿ËØ,14:54:19,18.59,73300,18.59,ÂòÅÌ,1362647,,,,,89,600516,·½´óÌ¿ËØ,14:54:49,18.56,129500,18.57,ÂôÅÌ,2404815,
100,600516,·½´óÌ¿ËØ,14:54:16,18.59,83400,18.59,ÂòÅÌ,1550406,,,,,95,600516,·½´óÌ¿ËØ,14:54:31,18.57,140600,18.58,ÂôÅÌ,2612348,
103,600516,·½´óÌ¿ËØ,14:54:07,18.63,152300,18.62,ÂòÅÌ,2835826,,,,,98,600516,·½´óÌ¿ËØ,14:54:22,18.58,128450,18.59,ÂôÅÌ,2387885.5,
106,600516,·½´óÌ¿ËØ,14:53:49,18.6,225650,18.59,ÂòÅÌ,4194833.5,,,,,101,600516,·½´óÌ¿ËØ,14:54:13,18.59,110000,18.62,ÂôÅÌ,2048200,
108,600516,·½´óÌ¿ËØ,14:53:43,18.6,64400,18.58,ÂòÅÌ,1196552,,,,,104,600516,·½´óÌ¿ËØ,14:53:58,18.6,139200,18.6,ÂôÅÌ,2589120,
110,600516,·½´óÌ¿ËØ,14:53:34,18.59,197100,18.56,ÂòÅÌ,3658176,,,,,105,600516,·½´óÌ¿ËØ,14:53:52,18.58,159900,18.6,ÂôÅÌ,2974140,
112,600516,·½´óÌ¿ËØ,14:53:25,18.55,111317,18.55,ÂòÅÌ,2064930.35,,,,,109,600516,·½´óÌ¿ËØ,14:53:40,18.58,45800,18.58,ÂôÅÌ,850964,
113,600516,·½´óÌ¿ËØ,14:53:22,18.55,473700,18.53,ÂòÅÌ,8777661,,,,,111,600516,·½´óÌ¿ËØ,14:53:27,18.55,144160,18.55,ÂôÅÌ,2674168,
114,600516,·½´óÌ¿ËØ,14:53:19,18.53,502100,18.52,ÂòÅÌ,9298892,,,,,117,600516,·½´óÌ¿ËØ,14:53:10,18.5,135400,18.51,ÂôÅÌ,2506254,
115,600516,·½´óÌ¿ËØ,14:53:16,18.52,415257,18.51,ÂòÅÌ,7686407.07,,,,,122,600516,·½´óÌ¿ËØ,14:52:54,18.5,247445,18.52,ÂôÅÌ,4582681.4,
116,600516,·½´óÌ¿ËØ,14:53:12,18.51,101300,18.5,ÂòÅÌ,1874050,,,,,124,600516,·½´óÌ¿ËØ,14:52:49,18.5,118400,18.51,ÂôÅÌ,2191584,
119,600516,·½´óÌ¿ËØ,14:53:04,18.52,171800,18.5,ÂòÅÌ,3178300,,,,,125,600516,·½´óÌ¿ËØ,14:52:46,18.51,221860,18.52,ÂôÅÌ,4108847.2,
120,600516,·½´óÌ¿ËØ,14:53:01,18.5,207255,18.5,ÂòÅÌ,3834217.5,,,,,131,600516,·½´óÌ¿ËØ,14:52:28,18.48,217600,18.5,ÂôÅÌ,4025600,
121,600516,·½´óÌ¿ËØ,14:52:58,18.5,107800,18.5,ÂòÅÌ,1994300,,,,,136,600516,·½´óÌ¿ËØ,14:52:10,18.47,579500,18.5,ÂôÅÌ,10720750,
123,600516,·½´óÌ¿ËØ,14:52:52,18.52,161280,18.5,ÂòÅÌ,2983680,,,,,137,600516,·½´óÌ¿ËØ,14:52:07,18.5,147900,18.5,ÂôÅÌ,2736150,
126,600516,·½´óÌ¿ËØ,14:52:43,18.52,65400,18.52,ÂòÅÌ,1211208,,,,,138,600516,·½´óÌ¿ËØ,14:52:03,18.5,201700,18.5,ÂôÅÌ,3731450,
127,600516,·½´óÌ¿ËØ,14:52:39,18.52,105000,18.5,ÂòÅÌ,1942500,,,,,143,600516,·½´óÌ¿ËØ,14:51:49,18.46,98000,18.48,ÂôÅÌ,1811040,
128,600516,·½´óÌ¿ËØ,14:52:37,18.5,235115,18.5,ÂòÅÌ,4349627.5,,,,,145,600516,·½´óÌ¿ËØ,14:51:42,18.46,106700,18.48,ÂôÅÌ,1971816,
129,600516,·½´óÌ¿ËØ,14:52:33,18.5,184100,18.5,ÂòÅÌ,3405850,,,,,149,600516,·½´óÌ¿ËØ,14:51:29,18.48,87600,18.49,ÂôÅÌ,1619724,
130,600516,·½´óÌ¿ËØ,14:52:30,18.5,244100,18.48,ÂòÅÌ,4510968,,,,,150,600516,·½´óÌ¿ËØ,14:51:26,18.49,605400,18.5,ÂôÅÌ,11199900,
132,600516,·½´óÌ¿ËØ,14:52:24,18.5,179300,18.5,ÂòÅÌ,3317050,,,,,153,600516,·½´óÌ¿ËØ,14:51:17,18.5,870000,18.53,ÂôÅÌ,16121100,
133,600516,·½´óÌ¿ËØ,14:52:22,18.5,210400,18.5,ÂòÅÌ,3892400,,,,,155,600516,·½´óÌ¿ËØ,14:51:11,18.5,129200,18.53,ÂôÅÌ,2394076,
134,600516,·½´óÌ¿ËØ,14:52:16,18.5,317600,18.51,ÂòÅÌ,5878776,,,,,159,600516,·½´óÌ¿ËØ,14:50:59,18.54,83500,18.55,ÂôÅÌ,1548925,
139,600516,·½´óÌ¿ËØ,14:52:00,18.5,608889,18.46,ÂòÅÌ,11240090.94,,,,,162,600516,·½´óÌ¿ËØ,14:50:47,18.55,455983,18.59,ÂôÅÌ,8476723.97,
140,600516,·½´óÌ¿ËØ,14:51:58,18.46,591200,18.47,ÂòÅÌ,10919464,,,,,164,600516,·½´óÌ¿ËØ,14:50:38,18.58,115400,18.59,ÂôÅÌ,2145286,
141,600516,·½´óÌ¿ËØ,14:51:54,18.47,129500,18.46,ÂòÅÌ,2390570,,,,,166,600516,·½´óÌ¿ËØ,14:50:32,18.58,111800,18.6,ÂôÅÌ,2079480,
142,600516,·½´óÌ¿ËØ,14:51:51,18.46,338800,18.46,ÂòÅÌ,6254248,,,,,169,600516,·½´óÌ¿ËØ,14:50:20,18.6,96000,18.61,ÂôÅÌ,1786560,
144,600516,·½´óÌ¿ËØ,14:51:45,18.48,74000,18.46,ÂòÅÌ,1366040,,,,,171,600516,·½´óÌ¿ËØ,14:50:14,18.59,156844,18.61,ÂôÅÌ,2918866.84,
146,600516,·½´óÌ¿ËØ,14:51:38,18.48,349300,18.48,ÂòÅÌ,6455064,,,,,172,600516,·½´óÌ¿ËØ,14:50:11,18.61,375100,18.61,ÂôÅÌ,6980611,
147,600516,·½´óÌ¿ËØ,14:51:35,18.48,129400,18.48,ÂòÅÌ,2391312,,,,,175,600516,·½´óÌ¿ËØ,14:50:02,18.62,104400,18.63,ÂôÅÌ,1944972,
148,600516,·½´óÌ¿ËØ,14:51:32,18.48,173100,18.48,ÂòÅÌ,3198888,,,,,176,600516,·½´óÌ¿ËØ,14:49:56,18.63,255500,18.63,ÂôÅÌ,4759965,
151,600516,·½´óÌ¿ËØ,14:51:23,18.5,74400,18.5,ÂòÅÌ,1376400,,,,,177,600516,·½´óÌ¿ËØ,14:49:50,18.61,151500,18.63,ÂôÅÌ,2822445,
152,600516,·½´óÌ¿ËØ,14:51:20,18.5,231500,18.5,ÂòÅÌ,4282750,,,,,178,600516,·½´óÌ¿ËØ,14:49:47,18.63,86300,18.63,ÂôÅÌ,1607769,
154,600516,·½´óÌ¿ËØ,14:51:14,18.53,232700,18.5,ÂòÅÌ,4304950,,,,,179,600516,·½´óÌ¿ËØ,14:49:41,18.61,124700,18.64,ÂôÅÌ,2324408,
157,600516,·½´óÌ¿ËØ,14:51:05,18.54,121777,18.54,ÂòÅÌ,2257745.58,,,,,180,600516,·½´óÌ¿ËØ,14:49:35,18.6,81500,18.6,ÂôÅÌ,1515900,
158,600516,·½´óÌ¿ËØ,14:51:02,18.54,452000,18.54,ÂòÅÌ,8380080,,,,,184,600516,·½´óÌ¿ËØ,14:49:20,18.6,873388,18.67,ÂôÅÌ,16306153.96,
160,600516,·½´óÌ¿ËØ,14:50:56,18.55,121900,18.55,ÂòÅÌ,2261245,,,,,186,600516,·½´óÌ¿ËØ,14:49:11,18.66,68900,18.66,ÂôÅÌ,1285674,
161,600516,·½´óÌ¿ËØ,14:50:50,18.55,285200,18.55,ÂòÅÌ,5290460,,,,,188,600516,·½´óÌ¿ËØ,14:49:05,18.66,87200,18.69,ÂôÅÌ,1629768,
163,600516,·½´óÌ¿ËØ,14:50:41,18.59,655600,18.58,ÂòÅÌ,12181048,,,,,190,600516,·½´óÌ¿ËØ,14:48:59,18.68,93700,18.68,ÂôÅÌ,1750316,
165,600516,·½´óÌ¿ËØ,14:50:35,18.59,57100,18.58,ÂòÅÌ,1060918,,,,,191,600516,·½´óÌ¿ËØ,14:48:50,18.68,71400,18.7,ÂôÅÌ,1335180,
168,600516,·½´óÌ¿ËØ,14:50:23,18.6,120000,18.6,ÂòÅÌ,2232000,,,,,193,600516,·½´óÌ¿ËØ,14:48:41,18.68,51000,18.68,ÂôÅÌ,952680,
170,600516,·½´óÌ¿ËØ,14:50:17,18.61,154000,18.59,ÂòÅÌ,2862860,,,,,194,600516,·½´óÌ¿ËØ,14:48:38,18.68,63200,18.69,ÂôÅÌ,1181208,
174,600516,·½´óÌ¿ËØ,14:50:05,18.62,224900,18.62,ÂòÅÌ,4187638,,,,,195,600516,·½´óÌ¿ËØ,14:48:35,18.69,54872,18.7,ÂôÅÌ,1026106.4,
181,600516,·½´óÌ¿ËØ,14:49:32,18.6,66756,18.6,ÂòÅÌ,1241661.6,,,,,196,600516,·½´óÌ¿ËØ,14:48:32,18.7,90200,18.7,ÂôÅÌ,1686740,
182,600516,·½´óÌ¿ËØ,14:49:29,18.6,118400,18.6,ÂòÅÌ,2202240,,,,,198,600516,·½´óÌ¿ËØ,14:48:26,18.69,52100,18.69,ÂôÅÌ,973749,
183,600516,·½´óÌ¿ËØ,14:49:23,18.6,51500,18.6,ÂòÅÌ,957900,,,,,199,600516,·½´óÌ¿ËØ,14:48:20,18.69,40100,18.7,ÂôÅÌ,749870,
185,600516,·½´óÌ¿ËØ,14:49:14,18.66,63800,18.66,ÂòÅÌ,1190508,,,,,202,600516,·½´óÌ¿ËØ,14:48:02,18.68,75500,18.69,ÂôÅÌ,1411095,
187,600516,·½´óÌ¿ËØ,14:49:08,18.66,57600,18.66,ÂòÅÌ,1074816,,,,,203,600516,·½´óÌ¿ËØ,14:47:56,18.66,94000,18.66,ÂôÅÌ,1754040,
189,600516,·½´óÌ¿ËØ,14:49:02,18.69,146500,18.68,ÂòÅÌ,2736620,,,,,204,600516,·½´óÌ¿ËØ,14:47:53,18.66,110900,18.66,ÂôÅÌ,2069394,
192,600516,·½´óÌ¿ËØ,14:48:44,18.7,57600,18.68,ÂòÅÌ,1075968,,,,,212,600516,·½´óÌ¿ËØ,14:47:29,18.58,312288,18.61,ÂôÅÌ,5811679.68,
197,600516,·½´óÌ¿ËØ,14:48:29,18.7,64728,18.69,ÂòÅÌ,1209766.32,,,,,214,600516,·½´óÌ¿ËØ,14:47:23,18.6,74388,18.61,ÂôÅÌ,1384360.68,
200,600516,·½´óÌ¿ËØ,14:48:17,18.7,82800,18.7,ÂòÅÌ,1548360,,,,,216,600516,·½´óÌ¿ËØ,14:47:14,18.6,52900,18.64,ÂôÅÌ,986056,
201,600516,·½´óÌ¿ËØ,14:48:08,18.69,42000,18.68,ÂòÅÌ,784560,,,,,218,600516,·½´óÌ¿ËØ,14:47:05,18.63,216200,18.68,ÂôÅÌ,4038616,
205,600516,·½´óÌ¿ËØ,14:47:50,18.66,205500,18.63,ÂòÅÌ,3828465,,,,,220,600516,·½´óÌ¿ËØ,14:46:59,18.67,61100,18.68,ÂôÅÌ,1141348,
208,600516,·½´óÌ¿ËØ,14:47:41,18.61,250900,18.6,ÂòÅÌ,4666740,,,,,221,600516,·½´óÌ¿ËØ,14:46:53,18.69,63012,18.7,ÂôÅÌ,1178324.4,
209,600516,·½´óÌ¿ËØ,14:47:38,18.6,348312,18.59,ÂòÅÌ,6475120.08,,,,,222,600516,·½´óÌ¿ËØ,14:46:44,18.69,52896,18.73,ÂôÅÌ,990742.08,
211,600516,·½´óÌ¿ËØ,14:47:32,18.6,108900,18.58,ÂòÅÌ,2023362,,,,,224,600516,·½´óÌ¿ËØ,14:46:38,18.7,46100,18.72,ÂôÅÌ,862992,
213,600516,·½´óÌ¿ËØ,14:47:26,18.61,186612,18.6,ÂòÅÌ,3470983.2,,,,,231,600516,·½´óÌ¿ËØ,14:45:56,18.74,48800,18.78,ÂôÅÌ,916464,
215,600516,·½´óÌ¿ËØ,14:47:20,18.61,167800,18.61,ÂòÅÌ,3122758,,,,,232,600516,·½´óÌ¿ËØ,14:45:50,18.75,47100,18.78,ÂôÅÌ,884538,
217,600516,·½´óÌ¿ËØ,14:47:11,18.64,535300,18.64,ÂòÅÌ,9977992,,,,,234,600516,·½´óÌ¿ËØ,14:45:26,18.76,97500,18.77,ÂôÅÌ,1830075,
219,600516,·½´óÌ¿ËØ,14:47:02,18.68,81400,18.67,ÂòÅÌ,1519738,,,,,235,600516,·½´óÌ¿ËØ,14:45:20,18.74,218100,18.79,ÂôÅÌ,4098099,
223,600516,·½´óÌ¿ËØ,14:46:41,18.73,100900,18.7,ÂòÅÌ,1886830,,,,,236,600516,·½´óÌ¿ËØ,14:45:11,18.76,47800,18.77,ÂôÅÌ,897206,
226,600516,·½´óÌ¿ËØ,14:46:32,18.74,385900,18.73,ÂòÅÌ,7227907,,,,,239,600516,·½´óÌ¿ËØ,14:44:56,18.75,49740,18.75,ÂôÅÌ,932625,
227,600516,·½´óÌ¿ËØ,14:46:26,18.74,54500,18.74,ÂòÅÌ,1021330,,,,,242,600516,·½´óÌ¿ËØ,14:44:44,18.72,53581,18.72,ÂôÅÌ,1003036.32,
228,600516,·½´óÌ¿ËØ,14:46:19,18.75,61300,18.75,ÂòÅÌ,1149375,,,,,243,600516,·½´óÌ¿ËØ,14:44:41,18.72,95200,18.74,ÂôÅÌ,1784048,
229,600516,·½´óÌ¿ËØ,14:46:14,18.75,46700,18.75,ÂòÅÌ,875625,,,,,247,600516,·½´óÌ¿ËØ,14:44:26,18.7,96920,18.7,ÂôÅÌ,1812404,
230,600516,·½´óÌ¿ËØ,14:46:08,18.74,54200,18.74,ÂòÅÌ,1015708,,,,,249,600516,·½´óÌ¿ËØ,14:44:17,18.67,47700,18.69,ÂôÅÌ,891513,
233,600516,·½´óÌ¿ËØ,14:45:35,18.79,77400,18.78,ÂòÅÌ,1453572,,,,,250,600516,·½´óÌ¿ËØ,14:44:11,18.69,49957,18.72,ÂôÅÌ,935195.04,
238,600516,·½´óÌ¿ËØ,14:44:59,18.77,72700,18.75,ÂòÅÌ,1363125,,,,,255,600516,·½´óÌ¿ËØ,14:43:44,18.72,45200,18.73,ÂôÅÌ,846596,
240,600516,·½´óÌ¿ËØ,14:44:53,18.75,48260,18.75,ÂòÅÌ,904875,,,,,256,600516,·½´óÌ¿ËØ,14:43:35,18.73,40100,18.73,ÂôÅÌ,751073,
241,600516,·½´óÌ¿ËØ,14:44:50,18.75,46700,18.74,ÂòÅÌ,875158,,,,,257,600516,·½´óÌ¿ËØ,14:43:26,18.73,41200,18.74,ÂôÅÌ,772088,
244,600516,·½´óÌ¿ËØ,14:44:38,18.74,86200,18.73,ÂòÅÌ,1614526,,,,,259,600516,·½´óÌ¿ËØ,14:43:11,18.73,566700,18.74,ÂôÅÌ,10619958,
245,600516,·½´óÌ¿ËØ,14:44:35,18.73,77300,18.72,ÂòÅÌ,1447056,,,,,260,600516,·½´óÌ¿ËØ,14:43:08,18.74,42100,18.74,ÂôÅÌ,788954,
246,600516,·½´óÌ¿ËØ,14:44:29,18.71,77900,18.7,ÂòÅÌ,1456730,,,,,261,600516,·½´óÌ¿ËØ,14:43:02,18.73,73180,18.74,ÂôÅÌ,1371393.2,
248,600516,·½´óÌ¿ËØ,14:44:23,18.7,121043,18.7,ÂòÅÌ,2263504.1,,,,,265,600516,·½´óÌ¿ËØ,14:42:26,18.76,49600,18.78,ÂôÅÌ,931488,
251,600516,·½´óÌ¿ËØ,14:44:08,18.72,72500,18.71,ÂòÅÌ,1356475,,,,,267,600516,·½´óÌ¿ËØ,14:42:08,18.8,71000,18.8,ÂôÅÌ,1334800,
252,600516,·½´óÌ¿ËØ,14:44:02,18.72,146270,18.72,ÂòÅÌ,2738174.4,,,,,268,600516,·½´óÌ¿ËØ,14:42:05,18.8,49200,18.8,ÂôÅÌ,924960,
253,600516,·½´óÌ¿ËØ,14:43:59,18.72,49900,18.72,ÂòÅÌ,934128,,,,,269,600516,·½´óÌ¿ËØ,14:41:26,18.73,55200,18.73,ÂôÅÌ,1033896,
254,600516,·½´óÌ¿ËØ,14:43:50,18.72,45700,18.72,ÂòÅÌ,855504,,,,,275,600516,·½´óÌ¿ËØ,14:41:05,18.67,71500,18.67,ÂôÅÌ,1334905,
258,600516,·½´óÌ¿ËØ,14:43:20,18.73,43200,18.72,ÂòÅÌ,808704,,,,,279,600516,·½´óÌ¿ËØ,14:40:53,18.66,268500,18.69,ÂôÅÌ,5018265,
262,600516,·½´óÌ¿ËØ,14:42:59,18.74,101900,18.74,ÂòÅÌ,1909606,,,,,281,600516,·½´óÌ¿ËØ,14:40:44,18.67,270600,18.68,ÂôÅÌ,5054808,
264,600516,·½´óÌ¿ËØ,14:42:29,18.8,118200,18.76,ÂòÅÌ,2217432,,,,,282,600516,·½´óÌ¿ËØ,14:40:41,18.68,67500,18.7,ÂôÅÌ,1262250,
270,600516,·½´óÌ¿ËØ,14:41:20,18.8,112340,18.71,ÂòÅÌ,2101881.4,,,,,285,600516,·½´óÌ¿ËØ,14:40:28,18.7,178000,18.72,ÂôÅÌ,3332160,
271,600516,·½´óÌ¿ËØ,14:41:17,18.71,66000,18.7,ÂòÅÌ,1234200,,,,,287,600516,·½´óÌ¿ËØ,14:40:22,18.72,69500,18.73,ÂôÅÌ,1301735,
274,600516,·½´óÌ¿ËØ,14:41:08,18.7,176500,18.67,ÂòÅÌ,3295255,,,,,288,600516,·½´óÌ¿ËØ,14:40:16,18.73,138200,18.78,ÂôÅÌ,2595396,
277,600516,·½´óÌ¿ËØ,14:40:59,18.66,96300,18.66,ÂòÅÌ,1796958,,,,,289,600516,·½´óÌ¿ËØ,14:40:13,18.78,48500,18.79,ÂôÅÌ,911315,
278,600516,·½´óÌ¿ËØ,14:40:56,18.66,96200,18.66,ÂòÅÌ,1795092,,,,,290,600516,·½´óÌ¿ËØ,14:39:58,18.8,66100,18.85,ÂôÅÌ,1245985,
280,600516,·½´óÌ¿ËØ,14:40:50,18.69,65500,18.67,ÂòÅÌ,1222885,,,,,291,600516,·½´óÌ¿ËØ,14:39:52,18.81,180300,18.85,ÂôÅÌ,3398655,
