,code,name,p_change,price,change,open,high,low,preprice,pe,volratio,turnover,range,volume,selling,buying,amount,totals,industry,area,floats,fvalues,abvalues,avgprice,strength,activity,avgturnover,attack,interval3,interval6
2666,600648,外高桥,-0.06,18.03,-0.01,17.99,18.2,17.97,18.04,55.4,1.11,0.19,1.27,17302,12369,4932,31201558,113534.9,园区开发,上海,93479.15,168.54,204.7,18.03,-0.61,2586,0.0001,0.33,4.76,-13.19
2667,300202,聚龙股份,-0.06,17.6,-0.01,17.63,17.75,17.52,17.61,304.0,0.48,0.54,1.31,22931,15623,7308,40377284,54950.39,专用机械,辽宁,42105.41,74.11,96.71,17.61,-0.77,931,0.0006,0.46,2.62,-8.76
2668,002464,金利科技,-0.06,34.88,-0.02,34.93,35.5,34.31,34.9,40.11,1.0,1.98,3.41,46132,23453,22679,160753664,23294.39,互联网,江苏,23294.39,81.25,81.25,34.85,-0.77,2349,0.0008,1.66,-19.13,-19.13
2669,000014,沙河股份,-0.06,17.03,-0.01,17.08,17.15,16.98,17.04,0.0,0.76,0.52,1.0,10395,5523,4871,17703020,20170.51,全国地产,深圳,20170.51,34.35,34.35,17.03,-0.77,528,0.001,0.29,-0.99,-5.76
2670,601098,中南传媒,-0.06,16.81,-0.01,16.84,16.92,16.77,16.82,21.42,1.61,0.44,0.89,78189,52919,25270,131535672,179600.0,出版业,湖南,179600.0,301.91,301.91,16.82,-0.62,3034,0.0001,0.24,1.57,1.39
2671,000576,广东甘化,-0.06,16.67,-0.01,16.63,16.68,16.55,16.68,0.0,0.54,0.2,0.78,8627,5268,3359,14323823,44286.12,造纸,广东,43383.87,72.32,73.82,16.6,-0.77,367,0.0005,0.73,-1.07,12.48
2672,603558,健盛集团,-0.06,16.54,-0.01,16.55,16.66,16.45,16.55,47.07,0.87,1.03,1.27,11865,7614,4250,19590252,37050.0,纺织,浙江,11550.0,19.1,61.28,16.51,-0.62,970,0.0011,0.55,0.79,-46.42
2673,300078,思创医惠,-0.06,15.83,-0.01,15.57,16.41,15.5,15.84,93.89,0.98,14.54,5.74,718334,361508,356826,1148312448,80788.53,元器件,浙江,49395.6,78.19,127.89,15.99,-0.78,4438,0.0033,2.13,34.61,32.03
2674,600636,*ST爱富,-0.07,14.92,-0.01,15.05,15.19,14.9,14.93,43.76,0.53,1.31,1.94,55713,34947,20766,83522616,44694.19,化工原料,上海,42613.17,63.58,66.68,14.99,-0.62,1455,0.0009,0.13,7.65,7.65
2675,002434,万里扬,-0.07,14.84,-0.01,14.83,14.94,14.66,14.85,21.07,0.47,0.39,1.89,39814,21841,17973,58839180,135000.0,汽车配件,浙江,101904.63,151.23,200.34,14.78,-0.78,1204,0.0003,1.23,0.68,-3.01
2676,002721,金一文化,-0.07,14.63,-0.01,14.66,14.74,14.6,14.64,79.87,0.62,0.38,0.96,18416,9033,9383,26967738,64803.6,服饰,北京,48701.98,71.25,94.81,14.64,-0.78,1253,0.0003,0.21,-4.25,-16.54
2677,601231,环旭电子,-0.07,14.6,-0.01,14.56,14.8,14.38,14.61,27.7,0.57,0.5,2.87,108561,67925,40635,157942160,217592.34,元器件,上海,217592.34,317.68,317.68,14.55,-0.62,3374,0.0001,1.53,8.55,42.16
2678,002497,雅化集团,-0.07,14.5,-0.01,14.41,14.67,14.06,14.51,111.95,0.51,6.13,4.2,493298,251448,241850,711474240,96000.0,化工原料,四川,80465.49,116.67,139.2,14.42,-0.78,4266,0.0014,3.13,50.57,119.03
2679,002557,洽洽食品,-0.07,14.45,-0.01,14.44,14.58,14.3,14.46,24.66,1.11,0.48,1.94,24542,12826,11715,35451680,50700.0,食品,安徽,50700.0,73.26,73.26,14.45,-0.78,1479,0.0003,1.05,6.41,-9.91
2680,603979,金诚信,-0.07,13.48,-0.01,13.47,13.55,13.39,13.49,35.4,0.84,1.15,1.19,27964,17379,10584,37570512,58500.0,建筑施工,北京,24316.02,32.78,78.86,13.44,-0.63,1527,0.0008,0.67,-2.11,-4.46
2681,000877,天山股份,-0.08,13.16,-0.01,13.01,13.21,13.01,13.17,227.04,1.05,3.19,1.52,280962,154042,126920,368349760,88010.13,水泥,新疆,88009.49,115.82,115.82,13.11,-0.79,4038,0.0008,1.15,-0.68,1.23
2682,002772,众兴菌业,-0.08,12.93,-0.01,12.96,12.98,12.83,12.94,37.8,0.95,1.77,1.16,28600,15679,12920,36914268,37333.07,种植业,甘肃,16177.44,20.92,48.27,12.91,-0.79,1059,0.0017,0.78,-1.75,-32.69
2683,300241,瑞丰光电,-0.08,12.79,-0.01,12.86,12.92,12.7,12.8,39.81,0.96,1.35,1.72,22797,10392,12405,29137030,27649.96,半导体,深圳,16903.57,21.62,35.36,12.78,-0.79,2061,0.0007,0.71,4.75,-11.98
2684,600603,广汇物流,-0.08,12.33,-0.01,12.31,12.45,12.29,12.34,34.59,0.64,1.35,1.3,26261,16045,10215,32441712,62776.76,综合类,福建,19464.18,24.0,77.4,12.35,-0.64,1003,0.0013,0.33,-7.15,-15.95
2685,002188,巴士在线,-0.08,24.32,-0.02,24.3,24.39,24.28,24.34,168.94,0.63,0.4,0.45,6847,4622,2225,16673313,29562.75,广告包装,浙江,17259.19,41.97,71.9,24.35,-0.8,339,0.0012,0.16,-6.06,-13.05
2686,000534,万泽股份,-0.08,11.99,-0.01,12.04,12.07,11.89,12.0,336.75,0.75,0.16,1.5,7878,4202,3675,9424672,49178.51,区域地产,广东,49139.01,58.92,58.97,11.96,-0.8,394,0.0004,0.84,-6.98,-17.59
2687,002237,恒邦股份,-0.08,11.96,-0.01,11.86,12.03,11.72,11.97,27.57,0.64,1.83,2.59,152908,79102,73805,181374976,91040.0,黄金,山东,83607.5,99.99,108.88,11.86,-0.8,2457,0.0007,2.05,16.0,5.0
2688,002711,欧浦智网,-0.08,11.87,-0.01,11.84,11.94,11.83,11.88,26.51,0.69,0.48,0.93,49886,27132,22753,59198192,105607.03,仓储物流,广东,104547.82,124.1,125.36,11.87,-0.8,1380,0.0003,0.34,0.94,7.32
2689,600543,莫高股份,-0.09,11.69,-0.01,11.7,11.73,11.6,11.7,131.74,0.82,0.48,1.11,15337,9102,6234,17868720,32112.0,红黄药酒,甘肃,32112.0,37.54,37.54,11.65,-0.64,598,0.0008,0.78,-5.04,-19.88
2690,002768,国恩股份,-0.09,23.2,-0.02,23.11,23.33,23.01,23.22,36.15,0.61,1.44,1.38,12500,6457,6042,28952590,24000.0,塑料,山东,8700.0,20.18,55.68,23.16,-0.8,828,0.0017,0.83,1.75,-4.49
2691,000418,小天鹅Ａ,-0.09,46.39,-0.04,46.6,46.96,46.21,46.43,20.05,0.35,0.13,1.62,5617,3569,2048,26112440,63248.78,家用电器,江苏,43850.01,203.42,293.41,46.48,-0.8,1232,0.0001,0.39,1.87,30.46
2692,000507,珠海港,-0.09,11.35,-0.01,11.17,11.36,11.12,11.36,146.78,1.01,4.78,2.11,369268,190684,178583,416061568,78954.09,港口,广东,77214.38,87.64,89.61,11.27,-0.8,4077,0.0012,2.07,15.58,50.73
2693,300633,开立医疗,-0.09,22.04,-0.02,22.3,22.49,21.83,22.06,59.86,1.06,11.61,2.99,46449,22609,23839,102759448,40001.0,医疗保健,深圳,4001.0,8.82,88.16,22.12,-0.8,2148,0.0054,0.96,6.32,252.64
2694,600283,钱江水利,-0.09,10.88,-0.01,10.82,10.97,10.82,10.89,177.92,0.75,0.4,1.38,13579,8631,4948,14781079,35299.57,水务,浙江,33591.6,36.55,38.41,10.89,-0.65,770,0.0005,0.55,-6.21,-15.46
2695,600202,哈空调,-0.09,10.79,-0.01,10.85,10.86,10.76,10.8,0.0,0.85,0.53,0.93,20284,11972,8312,21891516,38334.07,电气设备,黑龙江,38334.07,41.36,41.36,10.79,-0.65,666,0.0008,0.28,-31.62,-15.83
2696,600851,海欣股份,-0.09,10.69,-0.01,10.7,10.75,10.61,10.7,316.77,0.59,0.3,1.31,22074,14657,7417,23585184,120705.67,纺织,上海,73820.6,78.91,129.03,10.68,-0.65,528,0.0006,0.75,17.99,-9.79
2697,002201,九鼎新材,-0.09,10.55,-0.01,10.5,10.7,10.46,10.56,439.32,0.54,0.96,2.27,29902,17969,11932,31505278,33246.75,玻璃,江苏,31234.96,32.95,35.08,10.54,-0.81,1103,0.0009,0.86,3.94,-18.47
2698,600452,涪陵电力,-0.1,41.54,-0.04,41.71,42.42,41.45,41.58,30.31,1.12,0.52,2.33,8346,5783,2563,34879892,16000.0,水力发电,重庆,16000.0,66.46,66.46,41.79,-0.65,1045,0.0005,0.22,-11.82,-6.71
2699,603023,威帝股份,-0.1,10.34,-0.01,10.35,10.4,10.22,10.35,77.58,0.82,1.64,1.74,20883,12256,8627,21516372,36000.0,汽车配件,黑龙江,12701.7,13.13,37.22,10.3,-0.65,844,0.0019,1.17,-8.09,-26.67
2700,300280,南通锻压,-0.1,30.78,-0.03,30.8,30.9,30.65,30.81,271.74,1.79,0.54,0.81,6876,1689,5187,21168574,12800.0,专用机械,江苏,12800.0,39.4,39.4,30.78,-0.81,265,0.002,0.42,2.7,7.7
2701,002521,齐峰新材,-0.1,9.87,-0.01,9.88,9.94,9.87,9.88,26.47,0.72,0.99,0.71,42539,23208,19331,42120704,49468.57,造纸,山东,43076.07,42.52,48.83,9.9,-0.81,1592,0.0006,0.0,-4.55,-11.72
2702,300144,宋城演艺,-0.1,19.56,-0.02,19.65,19.79,19.48,19.58,27.13,0.5,0.45,1.58,51639,29574,22064,101258488,145260.78,旅游景点,浙江,115245.46,225.42,284.13,19.61,-0.82,3282,0.0001,0.41,-5.32,-2.25
2703,002296,辉煌科技,-0.1,9.57,-0.01,9.59,9.68,9.55,9.58,72.18,1.0,2.04,1.36,64570,38658,25911,61993388,37665.64,通信设备,河南,31627.38,30.27,36.05,9.6,-0.82,1772,0.0012,0.21,-25.64,-33.5
2704,600238,海南椰岛,-0.11,9.46,-0.01,9.45,9.5,9.4,9.47,0.0,0.66,0.56,1.06,25013,15074,9939,23617420,44820.0,红黄药酒,海南,44500.16,42.1,42.4,9.44,-0.66,633,0.0009,0.64,-6.52,-19.28
2705,300143,星普医科,-0.11,28.29,-0.03,28.52,28.52,27.76,28.32,50.3,1.12,1.2,2.68,17504,11891,5612,48926176,28838.71,种植业,广东,14647.33,41.44,81.58,27.95,-0.82,515,0.0023,1.91,10.38,1.91
2706,000830,鲁西化工,-0.11,9.11,-0.01,9.04,9.18,8.94,9.12,12.11,0.72,3.3,2.63,482388,279565,202823,437431648,146486.06,农药化肥,山东,146397.88,133.37,133.45,9.07,-0.82,4213,0.0008,1.9,45.99,54.93
2707,300251,光线传媒,-0.11,8.78,-0.01,8.77,8.85,8.7,8.79,34.8,0.59,0.53,1.71,147008,84142,62865,128861744,293360.84,影视音像,北京,275162.16,241.59,257.57,8.77,-0.83,2332,0.0002,0.92,5.4,-7.87
2708,300084,海默科技,-0.11,8.75,-0.01,8.95,8.95,8.71,8.76,0.0,0.8,1.25,2.74,31152,19411,11740,27342512,38476.57,石油开采,甘肃,24975.78,21.85,33.67,8.78,-0.83,904,0.0014,0.46,-13.96,-24.5
2709,000012,南 玻Ａ,-0.11,8.69,-0.01,8.61,8.74,8.59,8.7,30.48,1.04,1.38,1.72,205920,115234,90686,178476256,238663.59,玻璃,深圳,149514.8,129.93,207.4,8.67,-0.83,2684,0.0005,1.16,10.56,-16.04
2710,600970,中材国际,-0.12,8.52,-0.01,8.51,8.68,8.5,8.53,16.78,1.53,2.29,2.11,384863,214620,170242,329478656,175425.8,建筑施工,江苏,168321.06,143.41,149.46,8.56,-0.67,3332,0.0007,0.24,-12.44,9.51
2711,300390,天华超净,-0.12,8.41,-0.01,8.45,8.45,8.34,8.42,116.86,0.81,1.31,1.31,20106,11910,8196,16870302,34454.75,电脑设备,江苏,15353.58,12.91,28.98,8.39,-0.83,690,0.0019,0.84,-18.98,-27.81
2712,002036,联创电子,-0.12,16.79,-0.02,16.73,16.89,16.49,16.81,212.35,0.56,0.77,2.38,30175,17445,12729,50337012,55802.98,元器件,浙江,39177.21,65.78,93.69,16.68,-0.83,1229,0.0006,1.82,-3.67,-8.65
2713,600131,岷江水电,-0.12,8.37,-0.01,8.44,8.45,8.32,8.38,56.11,0.92,0.95,1.55,37709,21665,16044,31547632,50412.51,水力发电,四川,39743.8,33.27,42.2,8.37,-0.68,935,0.001,0.6,5.55,-16.96
2714,002220,天宝食品,-0.12,8.37,-0.01,8.42,8.42,8.32,8.38,26.48,0.79,0.68,1.19,26589,14651,11937,22209322,54748.57,食品,辽宁,38947.6,32.6,45.82,8.35,-0.83,697,0.001,0.6,-6.06,-29.31
2715,600730,中国高科,-0.12,8.36,-0.01,8.38,8.4,8.27,8.37,0.0,0.81,1.14,1.55,67161,37344,29817,55948832,58665.6,综合类,北京,58665.6,49.04,49.04,8.33,-0.68,1470,0.0008,1.09,-5.22,-30.56
2716,300424,航新科技,-0.12,41.29,-0.05,41.23,41.64,41.09,41.34,748.73,0.46,0.67,1.33,4645,2535,2110,19184842,13307.0,航空,广东,6896.5,28.48,54.94,41.3,-0.83,647,0.001,0.49,-20.52,-20.6
2717,300082,奥克股份,-0.12,8.18,-0.01,8.13,8.19,8.09,8.19,54.63,0.53,1.15,1.22,77732,42617,35114,63242276,68067.0,化工原料,辽宁,67392.0,55.13,55.68,8.14,-0.84,1409,0.0008,1.11,11.75,-9.61
2718,000488,晨鸣纸业,-0.12,16.28,-0.02,16.35,16.42,16.13,16.3,9.03,0.52,1.54,1.78,169910,76534,93375,275871360,193640.55,造纸,山东,110558.59,179.99,257.91,16.24,-0.84,3073,0.0005,0.93,51.3,33.33
2719,603699,纽威股份,-0.12,16.26,-0.02,16.3,16.45,16.18,16.28,58.6,0.87,0.2,1.66,14699,9066,5633,23896624,75000.0,专用机械,江苏,75000.0,121.95,121.95,16.26,-0.68,571,0.0003,0.49,3.96,-2.93
2720,002560,通达股份,-0.12,8.11,-0.01,8.12,8.14,8.04,8.12,185.1,0.8,1.06,1.23,30013,17279,12733,24272668,42914.14,电气设备,河南,28436.41,23.06,34.8,8.09,-0.84,900,0.0012,0.87,-10.09,-39.93
2721,300168,万达信息,-0.13,15.75,-0.02,15.73,15.93,15.53,15.77,922.07,0.5,2.19,2.54,220825,118159,102665,346294400,103108.27,软件服务,上海,100855.9,158.85,162.4,15.68,-0.84,3390,0.0006,1.42,-0.13,-12.69
2722,600984,建设机械,-0.13,7.51,-0.01,7.51,7.56,7.44,7.52,0.0,0.9,1.55,1.6,80823,49291,31532,60522888,63676.42,工程机械,陕西,52129.73,39.15,47.82,7.49,-0.69,1633,0.0009,0.94,-2.21,-23.05
2723,300166,东方国信,-0.13,15.02,-0.02,15.07,15.27,14.83,15.04,80.74,0.57,1.79,2.93,144363,78869,65493,216453856,104996.95,软件服务,北京,80645.14,121.13,157.71,14.99,-0.85,3015,0.0006,1.28,23.52,21.72
2724,300406,九强生物,-0.13,14.89,-0.02,14.87,14.96,14.79,14.91,36.16,0.66,0.66,1.14,13705,8480,5224,20348560,50082.85,生物制药,北京,20860.55,31.06,74.57,14.85,-0.85,631,0.001,0.68,-13.18,-23.21
2725,002001,新 和 成,-0.14,22.05,-0.03,22.23,22.35,21.67,22.08,25.9,0.66,1.53,3.08,164573,97386,67186,359714752,108891.89,化学制药,浙江,107308.89,236.62,240.11,21.86,-0.85,3682,0.0004,1.75,25.57,18.29
2726,300327,中颖电子,-0.14,29.1,-0.04,29.1,29.36,28.65,29.14,57.44,0.69,1.99,2.44,41082,21243,19838,119045592,21005.71,半导体,上海,20692.58,60.22,61.13,28.98,-0.85,2057,0.001,1.57,-15.87,-7.79
2727,002734,利民股份,-0.14,28.95,-0.04,29.05,29.05,28.69,28.99,23.5,0.94,1.1,1.24,8790,5450,3340,25366288,16470.89,农药化肥,江苏,8016.97,23.21,47.68,28.86,-0.85,1064,0.001,0.91,3.65,-4.86
2728,600308,华泰股份,-0.14,7.18,-0.01,7.18,7.22,7.1,7.19,14.18,0.96,1.58,1.67,184379,110204,74174,131721592,116756.14,造纸,山东,116756.14,83.83,83.83,7.14,-0.7,3771,0.0004,1.13,39.42,12.19
2729,300411,金盾股份,-0.14,35.9,-0.05,36.17,36.17,35.81,35.95,249.32,0.68,0.54,1.0,3260,2024,1236,11722962,16000.0,专用机械,浙江,6066.39,21.78,57.44,35.96,-0.85,240,0.0022,0.25,-3.13,-13.7
2730,600011,华能国际,-0.14,7.16,-0.01,7.18,7.24,7.1,7.17,69.1,1.11,0.17,1.95,180993,80956,100037,129819816,1520038.38,火力发电,北京,1050000.0,751.8,751.8,7.17,-0.7,2304,0.0001,0.85,-4.53,-2.59
2731,600165,新日恒力,-0.14,14.28,-0.02,14.26,14.3,14.16,14.3,1543.78,0.59,0.47,0.98,31928,20243,11684,45405104,68488.38,钢加工,宁夏,68488.38,97.8,97.8,14.22,-0.7,934,0.0005,0.85,-15.2,-6.67
2732,000068,华控赛格,-0.14,7.13,-0.01,7.5,7.5,7.12,7.14,0.0,1.15,1.52,5.32,136346,73230,63116,98884760,100667.14,元器件,深圳,89667.14,63.93,71.78,7.25,-0.85,1749,0.0009,0.14,-4.55,-9.75
2733,002394,联发股份,-0.14,14.2,-0.02,14.23,14.24,14.11,14.22,16.33,1.69,0.86,0.91,27934,12798,15136,39573732,32370.0,纺织,江苏,32370.0,45.97,45.97,14.17,-0.85,1636,0.0005,0.64,1.65,-16.27
2734,600684,珠江实业,-0.14,7.09,-0.01,7.08,7.14,7.04,7.1,13.05,0.91,1.08,1.41,92494,53914,38580,65451040,85346.07,全国地产,广东,85346.07,60.51,60.51,7.08,-0.7,3189,0.0003,0.71,4.57,2.31
2735,002185,华天科技,-0.14,7.08,-0.01,7.12,7.2,7.04,7.09,32.95,0.77,1.19,2.26,254028,126891,127136,180637456,213111.3,半导体,甘肃,213040.0,150.83,150.88,7.11,-0.85,2325,0.0005,0.57,9.77,25.53
2736,002833,弘亚数控,-0.14,55.63,-0.08,55.7,57.56,55.18,55.71,30.64,1.38,6.27,4.27,20925,11068,9857,117296264,13522.5,专用机械,广东,3336.0,18.56,75.23,56.05,-0.86,1507,0.0042,0.82,1.48,24.34
2737,000701,厦门信达,-0.14,13.87,-0.02,13.9,14.18,13.65,13.89,34.21,1.39,3.46,3.82,130914,66186,64727,181679040,40661.3,综合类,福建,37789.42,52.41,56.4,13.88,-0.86,2430,0.0014,1.61,10.87,-7.22
2738,002503,搜于特,-0.14,6.89,-0.01,6.92,6.92,6.84,6.9,37.89,1.21,0.21,1.16,34808,20749,14059,23974146,312419.19,服饰,广东,162676.16,112.08,215.26,6.89,-0.86,1697,0.0001,0.73,-0.58,2.99
2739,000918,嘉凯城,-0.15,6.86,-0.01,6.83,6.9,6.83,6.87,0.0,1.12,0.3,1.02,53647,29793,23854,36821904,180419.16,全国地产,浙江,180419.16,123.77,123.77,6.86,-0.86,1164,0.0003,0.44,-4.85,-13.05
2740,600278,东方创业,-0.15,13.61,-0.02,13.68,13.97,13.53,13.63,44.52,1.88,1.29,3.23,67529,37933,29595,92881552,52224.17,商贸代理,上海,52224.17,71.08,71.08,13.75,-0.7,1882,0.0007,0.59,9.32,-16.55
2741,300278,华昌达,-0.15,20.26,-0.03,20.2,20.4,20.05,20.29,71.77,0.23,2.21,1.72,49448,20098,29350,100313456,54504.33,专用机械,湖北,22365.09,45.31,110.43,20.29,-0.86,1502,0.0015,1.05,22.12,-1.46
2742,300359,全通教育,-0.15,12.9,-0.02,12.95,13.0,12.76,12.92,0.0,0.49,2.29,1.86,77589,43909,33680,99815936,63377.25,文教休闲,广东,33911.12,43.75,81.76,12.86,-0.87,2296,0.001,1.1,-7.79,-29.51
2743,601226,华电重工,-0.16,6.34,-0.01,6.39,6.39,6.3,6.35,0.0,0.66,0.68,1.42,27527,15558,11969,17431880,115500.0,专用机械,北京,40500.0,25.68,73.23,6.33,-0.71,732,0.0009,0.63,-8.65,-21.92
2744,002777,久远银海,-0.16,68.89,-0.11,69.94,70.15,68.1,69.0,200.27,1.37,2.74,2.97,8236,5329,2907,56609220,8000.0,软件服务,四川,3002.0,20.68,55.11,68.73,-0.87,1283,0.0021,1.16,-0.81,-11.45
2745,601328,交通银行,-0.16,6.23,-0.01,6.25,6.27,6.22,6.24,5.99,0.78,0.13,0.8,506298,254875,251422,315658688,7426272.5,银行,上海,3925086.5,2445.33,2445.33,6.23,-0.72,3915,0.0,0.16,10.27,4.36
2746,002838,道恩股份,-0.16,37.22,-0.06,37.1,37.59,37.0,37.28,49.93,0.34,1.36,1.58,4287,2573,1713,16013456,12600.0,塑料,山东,3150.0,11.72,46.9,37.36,-0.87,591,0.0023,0.59,-11.99,6.28
2747,603118,共进股份,-0.16,12.34,-0.02,12.31,12.4,12.19,12.36,35.75,0.78,1.87,1.7,69414,41252,28162,85177392,78295.47,通信设备,深圳,37150.12,45.84,96.62,12.27,-0.72,1858,0.001,1.23,-17.35,-22.19
2748,603678,火炬电子,-0.17,24.19,-0.04,24.24,24.39,24.08,24.23,47.04,0.84,0.51,1.28,10311,4644,5666,24964460,45266.58,元器件,福建,20174.91,48.8,109.5,24.21,-0.72,1284,0.0004,0.46,-9.71,-19.29
2749,002761,多喜爱,-0.17,34.76,-0.06,34.84,35.17,34.41,34.82,244.66,0.72,2.39,2.18,13275,7728,5547,46065396,12000.0,纺织,湖南,5557.87,19.32,41.71,34.7,-0.89,1426,0.0017,1.02,-25.84,-27.1
2750,300521,爱司凯,-0.17,34.73,-0.06,34.89,34.94,34.33,34.79,110.68,1.11,2.26,1.75,11936,6421,5514,41355664,8000.0,专用机械,广东,5270.18,18.3,27.78,34.65,-0.89,1266,0.0018,1.17,-29.85,-29.24
2751,000591,太阳能,-0.17,5.77,-0.01,5.79,5.81,5.7,5.78,57.93,0.63,0.54,1.9,99291,66373,32917,57147132,300709.81,新型电力,重庆,184867.5,106.67,173.51,5.76,-0.89,1422,0.0004,1.23,-5.1,-3.19
2752,002624,完美世界,-0.17,34.39,-0.06,34.45,35.19,33.86,34.45,34.73,0.75,1.45,3.86,48531,25393,23138,167528672,131468.69,影视音像,浙江,33567.32,115.44,452.12,34.52,-0.89,2885,0.0005,1.57,2.05,25.15
2753,600439,瑞贝卡,-0.18,5.66,-0.01,5.67,5.68,5.64,5.67,37.01,0.71,0.26,0.71,29890,17841,12048,16907158,113198.54,服饰,河南,113198.54,64.07,64.07,5.66,-0.73,596,0.0004,0.35,2.91,-17.97
2754,300079,数码视讯,-0.18,5.64,-0.01,5.67,5.68,5.61,5.65,39.87,0.65,1.1,1.24,132654,76720,55933,74740064,137779.39,通信设备,北京,120777.34,68.12,77.71,5.63,-0.89,1794,0.0006,0.53,-6.93,-18.5
2755,600320,振华重工,-0.18,5.63,-0.01,5.68,5.73,5.61,5.64,93.11,0.93,0.68,2.13,187425,102310,85115,106015696,439029.47,工程机械,上海,276833.13,155.86,247.17,5.66,-0.73,1950,0.0003,0.36,6.23,4.65
2756,002305,南国置业,-0.18,5.6,-0.01,5.56,5.62,5.51,5.61,478.15,0.38,3.22,1.96,479507,271550,207956,266663136,173421.56,区域地产,湖北,148955.02,83.41,97.12,5.56,-0.89,3881,0.0008,1.63,29.03,11.33
2757,600376,首开股份,-0.18,11.18,-0.02,11.27,11.27,11.1,11.2,45.0,1.04,0.27,1.52,68599,35385,33213,76574624,257956.53,区域地产,北京,254581.0,284.62,288.4,11.16,-0.74,1599,0.0002,0.72,2.29,-4.28
2758,603579,荣泰健康,-0.18,106.14,-0.19,106.39,106.78,105.31,106.33,33.83,0.47,1.63,1.38,2850,1754,1096,30141030,7000.0,医疗保健,上海,1750.0,18.57,74.3,105.76,-0.74,553,0.0029,0.79,-15.01,-6.51
2759,300465,高伟达,-0.18,11.17,-0.02,11.09,11.26,10.91,11.19,0.0,0.49,5.68,3.13,152879,81627,71251,168997104,45038.14,软件服务,北京,26895.69,30.04,50.31,11.05,-0.89,3094,0.0018,2.38,6.28,-23.44
2760,300325,德威新材,-0.18,5.54,-0.01,5.55,5.57,5.52,5.55,142.68,0.62,0.32,0.9,25144,11108,14035,13944661,101067.24,塑料,江苏,79481.85,44.03,55.99,5.55,-0.89,441,0.0007,0.36,-1.95,-10.93
2761,600622,嘉宝集团,-0.18,16.59,-0.03,16.6,16.94,16.5,16.62,25.81,0.62,0.3,2.65,20036,10259,9777,33451240,88738.78,区域地产,上海,66859.49,110.92,147.22,16.7,-0.74,972,0.0003,0.55,12.7,35.65
2762,603567,珍宝岛,-0.18,16.46,-0.03,16.36,16.5,16.25,16.49,35.03,0.73,0.61,1.52,16530,7993,8536,27063592,84916.0,中成药,黑龙江,27316.0,44.96,139.77,16.37,-0.74,921,0.0007,1.29,-1.14,-10.3
2763,600269,赣粤高速,-0.18,5.48,-0.01,5.47,5.49,5.45,5.49,10.85,0.62,0.44,0.73,103530,62287,41243,56656064,233540.7,路桥,江西,233540.7,127.98,127.98,5.47,-0.74,1561,0.0003,0.55,8.73,4.58
2764,002812,创新股份,-0.18,98.0,-0.18,98.0,99.66,95.17,98.18,102.17,0.56,2.67,4.57,8944,4883,4060,86890784,13645.0,广告包装,云南,3348.0,32.81,133.72,97.15,-0.9,1108,0.0024,2.97,78.96,78.96
2765,002019,亿帆医药,-0.19,21.58,-0.04,21.59,21.87,20.9,21.62,29.79,0.6,6.23,4.49,348488,207248,141239,744131712,110079.81,化学制药,浙江,55962.21,120.77,237.55,21.35,-0.9,3857,0.0016,3.25,43.68,27.69
2766,000043,中航地产,-0.19,10.57,-0.02,10.62,10.66,10.5,10.59,0.0,0.63,0.4,1.51,26380,15262,11118,27874974,66696.14,全国地产,深圳,66678.07,70.48,70.5,10.57,-0.9,482,0.0008,0.67,16.28,-8.64
2767,002038,双鹭药业,-0.19,26.23,-0.05,26.32,26.42,26.15,26.28,35.34,0.92,0.34,1.03,19067,11869,7198,50007960,68490.0,生物制药,北京,56699.62,148.72,179.65,26.23,-0.9,760,0.0004,0.31,1.27,-5.92
2768,002051,中工国际,-0.19,20.87,-0.04,20.98,21.15,20.76,20.91,29.27,0.85,0.49,1.87,54836,33411,21424,114623600,111277.39,建筑施工,北京,110791.71,231.22,232.24,20.9,-0.9,1735,0.0003,0.53,6.59,-2.48
2769,300316,晶盛机电,-0.19,15.55,-0.03,15.4,15.66,15.24,15.58,63.0,1.01,2.16,2.7,199007,107114,91892,307097184,98492.6,专用机械,浙江,92093.18,143.2,153.16,15.43,-0.91,3363,0.0006,2.03,18.52,28.94
2770,000533,万 家 乐,-0.19,10.37,-0.02,10.35,10.44,10.28,10.39,512.93,1.2,0.41,1.54,27899,10297,17602,28877066,69081.6,家用电器,广东,68490.24,71.02,71.64,10.35,-0.91,477,0.0009,0.88,1.67,0.97
2771,600550,保变电气,-0.2,10.02,-0.02,10.06,10.07,9.87,10.04,165.1,0.67,1.85,1.99,253788,143186,110601,253127840,153460.7,电气设备,河北,137299.09,137.57,153.77,9.97,-0.76,3339,0.0006,1.52,-10.38,38.4
2772,002290,中科新材,-0.2,14.93,-0.03,14.96,15.07,14.8,14.96,73.33,0.68,1.0,1.8,15265,9092,6172,22717416,24271.23,家用电器,江苏,15206.76,22.7,36.24,14.88,-0.91,810,0.0012,0.88,-14.59,-31.61
2773,300302,同有科技,-0.2,14.91,-0.03,15.1,15.18,14.73,14.94,133.29,0.63,2.3,3.01,56790,32270,24520,84825776,42127.0,软件服务,北京,24645.8,36.75,62.81,14.94,-0.91,1713,0.0013,1.22,-17.26,-27.9
2774,600052,浙江广厦,-0.2,4.89,-0.01,4.95,4.95,4.87,4.9,53.93,1.04,0.36,1.63,31773,17392,14381,15563466,87178.9,区域地产,浙江,87178.9,42.63,42.63,4.9,-0.76,1187,0.0003,0.41,-7.21,-25.11
